Operation Name,Address,State,Milk,Fruit,Soy,Tapioca,lat,long
Jubilee Orchards LLC,12008 Miccosukee Rd.,Florida,0,1,0,0,30.5926408,-84.0454711
Jujuple Farm,36161 Wilshire Road,California,0,1,0,0,33.291161,-117.272438
Julian Organic Farms,3742 Pine Hills Road,California,0,1,0,0,33.059494,-116.620749
"JURGENSMEYER, EUGENE",852 SW 1001,Missouri,0,0,1,0,37.942641,-93.972343
Just Organic Juice LLC,2030 South 900 East,Utah,0,1,0,0,40.7260718,-111.8659574
"Just Tomatoes, Inc. (DBA Karen's Naturals)",2103 West Hamilton Rd.,California,0,1,0,0,37.565660184062125,-121.25133368389966
Justin Anderson,4828 Windfall Ave,Iowa,0,0,1,0,43.456685088283365,-92.57345137039395
Justin Ayerza Farming,25999 West Morton,California,0,1,0,0,33.7461478,-116.9846272
Justin D Doerr Dba Eden Valley Organic Farms,54018 869 Rd,Nebraska,0,0,1,0,42.423901,-96.920249
"JV Farms Organic, LLC",32945 San Vicente Rd.,California,0,1,0,0,36.43117327272728,-121.333749
"JW Farms Organic, Inc.",303 Salinas Road,California,0,1,0,0,36.90216140484116,-121.74816916101916
JW Organic Farm,1276 E 300 N Rd.,Illinois,0,0,1,0,40.32561013265896,-89.23875517794892
K & B Farms,371 County Road 118,Missouri,0,0,1,0,39.21385793721434,-92.59919994186716
"K & J Farm Adventure, LLC",1192 Main Road,New York,0,1,0,0,42.67719583913307,-76.44929771105772
K -C Farms,8971 W Road 270,Kansas,0,0,1,0,38.655851857142856,-101.07297214285714
Kaare Thomas Sanness,326 Bluejay Drive,Iowa,0,0,1,0,33.957121,-98.689245
"Kabo Farms, LLC",33445 Lilac Rd STE A,California,0,1,0,0,34.4885137,-117.421424
"Kagome Foods, Inc.",710 North Pearl Street,Arkansas,1,0,0,0,34.556439999999995,-92.58964251020409
Kalliroe Orchard,3825 220th Street,Minnesota,0,1,0,0,43.673002,-93.350112
Kamco Group,332 Minnesota Street,Minnesota,1,0,1,0,44.56079785714286,-92.54603787755102
"Kamen Wines, LLC",16200 Norrbom Rd.,California,0,1,0,0,38.3089657,-122.4559373
Kampmann Ranch,24790 Clark Ave.,California,0,1,0,0,39.826043109144635,-122.11759203827731
Kanagy Acres,338 County Highway 51,New York,1,0,0,0,42.53430797298205,-75.21801124174598
Kanagy Acres,9928 Schaaf Rd,Ohio,1,0,0,0,40.67578556310679,-81.99510947572816
Kandela Organic Dairy,14722 County Highway Q,Wisconsin,1,0,0,0,45.05696758676484,-91.46894079698541
Kaolin Mushroom Farms Inc.,649 West South Street,Pennsylvania,0,1,0,0,40.19956013513514,-77.20238313513514
KAPI,20100 Johnson Rd,Ohio,0,0,1,0,40.603333,-83.797651
Karl & Denise Fehr,308 210th St,Iowa,0,0,1,0,41.611235,-90.836972
Karl and Charles LLC,1369 New York Ave. NE,District of Columbia,0,1,0,0,38.9153108,-76.9852841
Karmil Dairy,W8903 Lewis Road,Wisconsin,1,0,1,0,42.65582555,-89.7999111035248
Kashiwase Farms,9681 West Ln.,California,0,1,0,0,38.039521607847206,-121.2952303589426
Kasmit Farms,683 A Stewart Rd.,California,0,1,0,0,39.08726520383778,-121.62047900035512
Katchkie Farm,745 Fischer Rd,New York,0,1,0,0,42.37691839759742,-73.68857887011299
Kathryn Kennedy Winery,13180 Pierce Rd.,California,0,1,0,0,37.276891,-122.038306
Kathy Lowe,1790 Held Road,California,0,1,0,0,39.285086828457935,-123.20629697329507
Katie Gingerich,23178 30th Street,Iowa,0,0,1,0,43.47246420408163,-92.11723444897959
Katie Yoder,25511 County Highway A,Wisconsin,0,0,1,0,43.32898830002488,-90.40641448903315
KATZ Dba KATZ Farm,5105 Clayton Rd,California,0,1,0,0,37.9696361,-122.045815
Kauffman Farms,3654 Guy Ave.,Ohio,0,0,1,0,40.07537603082745,-83.34156837687168
Kauffman Farms,22301 Jericho Rd,Ohio,1,0,1,0,40.55174800487473,-82.2435907222369
Kaufmann Farms,6825 Crapo Rd,Michigan,0,0,1,0,43.407998,-84.5283291
Kaufman's Produce,7547 Croswell Avenue,Michigan,0,1,0,0,43.4227938241206,-85.90010948241206
Ka-Vee Farm,1514 West Back Mtn Road,Pennsylvania,1,0,1,0,40.7827231938928,-77.23404935115416
"Kaveer Ranch, LLC",29281 Lawrence Welk Lane,California,0,1,0,0,33.243278,-117.156115
"Kawahara Nurseries, Inc.",698 Burnett Avenue,California,0,1,0,0,37.75105346239301,-122.44456220108788
Kazmet Vineyard,9901 Laughlin Way,California,0,1,0,0,39.275026,-123.233986
KC Farm,13428 Lindy Rd.,Michigan,0,1,1,0,44.52062196519368,-85.9711249945766
"KDI Operating Company, LLC",1010 E 10th Street,Kansas,1,0,0,0,37.41678895918368,-94.6870086122449
Keany Produce Company,3310 75th Ave.,Maryland,0,1,0,0,38.933505249999996,-76.88328177397003
Ked Miller Farm LLC,3957 Haist Rd,Michigan,0,0,1,0,43.790523742932116,-83.13896867244483
Keep Healthy,1019 Fort Salonga Road # 112,New York,0,1,0,0,40.906369,-73.316436
Keewaydin Farms,15270 Haucke Ln,Wisconsin,0,1,0,0,43.5160172858246,-90.56759053191202
Keith & Lori Porter,19076 Reynolds,California,0,1,0,0,38.1482546,-122.8830502
Keith F. Marshall Dba Marshall Dairy Inc.,8494 Zachary Taylor Highway,Virginia,1,0,0,0,38.114501793308904,-77.91571187470068
Keith Gross,37543 Us Hwy 136,Missouri,0,0,1,0,40.253329,-94.046084
Keith Lyman,501 Arthur Drive,Iowa,0,1,0,0,42.16348286621171,-93.5088466901021
Keith Wolf,50239 290th St,Minnesota,0,0,1,0,44.4722025,-95.7972591
Keithly-Williams Seeds,268 Commission St.,California,0,1,0,0,36.67765938383839,-121.64879233333333
Keith's Farm,2630 County Route 1,New York,0,1,0,0,40.6472763,-73.638254
Kellogg Company,2 Hamblin Ave East,Michigan,0,1,0,0,42.317897,-85.184576
Kellogg Company,2050 State Road,Pennsylvania,0,1,0,0,40.34464959197526,-75.3078795524212
Kelly & Nancy Osborne Dba Capay Rancho Herb Co,220 2nd Avenue,California,0,1,0,0,36.9645183,-122.00676139904219
Kelly Noble,4764 30th Avenue,Iowa,0,0,1,0,41.45674535767983,-93.75058390951934
Kelly Peyton,1585 Curry Boulevard,Iowa,0,0,1,0,42.55516860628667,-92.02848847268659
Kelterborn Farms Inc,6154 West Kinde Road,Michigan,0,0,1,0,43.932538391452766,-83.23470174351887
"KEM Farms, Inc.",125 West Mill Street,California,0,1,0,0,34.09207507859943,-117.28578448845296
"KEMPF, BEN",46 N Crawford Rd.,Michigan,0,0,1,0,43.50191171260536,-83.12936044761976
"Kemps, LLC",15 Fourth St.,Minnesota,1,0,0,0,44.2749577,-94.193117
"Kemps, LLC. Dba Cass Clay Creamery",200 20th St. N.,North Dakota,1,0,0,0,46.878342,-96.812362
"Kemx Global; Agcertain Boone, LLC",977 Quartz Ave,Iowa,0,0,1,0,42.068549209038174,-93.84471872901028
Ken Bowman,7396 Road 31 1/2,California,0,1,0,0,36.86270884815487,-119.97417248272991
Ken Draman Farm,1939 Highway 169,Iowa,0,0,1,0,41.641532999999995,-93.50425776479955
Ken Sarachan Dba Blondie's Farm,5055 Gordon Valley Rd.,California,0,1,0,0,38.29442766146194,-122.10643464258985
Ken Sawle,27711 Aspen Rd,Minnesota,1,0,1,0,44.8961657,-93.390352
Ken Stoyell,5417 Cream Hollow Rd,New York,0,0,1,0,42.8105625,-76.3835977692001
Ken Sieber,1000 Sunset Drive,Pennsylvania,0,1,1,0,41.070611,-76.226173
Kendig Creek Farm,4396 County Road 121,New York,1,0,0,0,43.719383,-76.146923
Ken-Do Organic Dairy,2952 County Rd Q,Wisconsin,1,0,0,0,44.13230997068648,-87.67062300289506
Kennebeck Farm,22097 W County Rd. 30,Minnesota,1,0,1,0,43.5089576,-92.5090221
Kennedy Ranch,24580 Loma Prieta Avenue,California,0,1,0,0,37.11919400584381,-121.92057938599461
"Kennell Family Farms, James & David",1659 Co Rd 1700 East,Illinois,0,1,0,0,40.830386399999995,-89.216477
Kennell Seed Farms,2153 County Rd D,Wisconsin,0,0,1,0,43.7351519,-88.5103138
Kenneth & Carol Hoag,15064 Fruitvale Road,California,0,1,0,0,33.243499,-117.004688
"Kenneth Alles, Sun West Farms, Inc.",10905 West California Ave,California,0,1,0,0,36.72040042707875,-119.97186745213452
Kenny Alles Ranches,2250 South Westlawn Avenue,California,0,1,0,0,36.705931,-119.951885
Kenny Ramon Farms,8032 S Mission Rd,Michigan,0,0,1,0,43.51842069477912,-84.76735034136546
Kensho Farms,21130 Roy's Ln.,Maryland,0,1,0,0,39.472261716704494,-77.63063298306855
Kent Fehr,305 120th St,Iowa,0,0,1,0,42.180783,-93.65118
Kent Smith,2723 Bair Rd,Ohio,0,0,1,0,40.07484547188139,-83.82185382276847
Kenton Wenger,67 New Schaefferstown Road,Pennsylvania,0,0,1,0,40.45442195,-76.20848778819361
Kentucky State University Research Farm,1525 Mills Lane,Kentucky,0,0,1,0,38.11912026155729,-84.89033012414366
Kerith Brook Farm,73 Kerith Lane,Pennsylvania,1,0,0,0,40.521383,-75.814124
Kerry Felton,19080 Sleepy Hollow Lane,Wisconsin,0,0,1,0,43.424158984314374,-90.58867978775125
Kerry Ingredients,1501 West D Street,Iowa,0,0,1,0,42.17397547,-92.03912289
"Kerry, Inc.",1640 West First Street,Minnesota,0,0,1,0,46.2594098,-92.8705013
"Kerry, Inc.",11 Artley Rd,Georgia,1,0,0,0,32.11034983333333,-81.22009466666667
"Kevala International, LLC",3144 E. Maria Street,California,0,0,1,0,33.858956224489795,-118.20609214285714
Kevin & Annie Cool,3741 W 950 S,Indiana,0,0,1,0,40.280580698578575,-86.97131154514226
Kevin & Diane Shult,N2285 County Road V,Wisconsin,1,0,0,0,43.682481,-87.880756
Kevin Caldwell,393 Concord Circle Road,Pennsylvania,1,0,0,0,40.773265,-80.282168
Kevin Connolly,33221 245th Ave,Minnesota,0,0,1,0,44.46999705203918,-93.75798923171557
Kevin Donnay,15310 County Road 48,Minnesota,1,0,0,0,45.346002,-94.353361
Kevin Fox,4446 State Route 247,New York,0,0,1,0,42.813732,-77.214737
Kevin Murphy,8887 Larkin Rd,New York,1,0,0,0,42.797783963150295,-75.42384349268804
Kevin Oberholtzer,6586 Bloom Rd,Ohio,0,0,1,0,40.938476191938975,-82.509014228472
KEVIN P. LOFTIS,2350 County Road F.,Nebraska,0,0,1,0,41.132719011080596,-96.74291055850563
Kevin Petersen,2207 400th St,Iowa,0,0,1,0,43.34207190860566,-92.77339850932287
"Kevin Root, Tyler Root",6436 N Ainger Rd,Michigan,0,0,1,0,42.662946467583154,-84.93422434987775
"Keystone Family Farms, LLC",126 Hoy Rd.,Pennsylvania,0,1,0,0,40.26039350205453,-77.2008757863758
"Kezialain Farm, LLC",28 Keziah Ln,New York,0,1,0,0,41.328520592433186,-74.50898763459172
Kezirian Family Farms,123 N. Rolinda Ave.,California,0,1,0,0,36.737075848790646,-119.96097352369311
K-Farms Of Clayton LLC,340 - 70th Avenue,Wisconsin,1,0,0,0,42.5926643,-87.8940691
"KG Berry Farms, LLC",1660 Philbric Road,California,0,1,0,0,34.924388603015075,-120.37389346231156
KGF LLC,28539 Holt 140,Missouri,0,0,1,0,40.204175,-95.229234
Khempur Farm,12385 Road 33,California,0,1,0,0,36.927341856945674,-119.946934
"Kikkoman Sales USA, Inc.","50 California St., #3600",California,0,0,1,0,37.794080050000005,-122.39738173938231
Kiley Farm,3355 Kiley Lane,Wisconsin,1,0,0,0,44.38582587754102,-87.9780445680068
Killarney Farm LLC.,16114 E Killarney Lake Rd,Idaho,0,1,0,0,47.544588,-116.578562
Kilwin's Quality Confections,1050 Bayview Rd,Michigan,1,0,0,0,42.131494,-83.418773
Kim Klumpp,2619 E. Blanchard Rd.,Michigan,0,0,1,0,43.52402918407099,-84.79638004621371
Kimball's Farm,110 Sarepta Road,New Jersey,0,1,1,0,40.85398107784248,-75.03995427858636
Kimber Contours LLP,2029 270th St West,Minnesota,0,0,1,0,44.55801170930233,-93.10598293023256
King Brands LLC,9910 Bavaria Rd.,Florida,0,1,0,0,26.563612776424797,-81.79220329380178
King Family Farm,225 Wissler Road,Pennsylvania,0,1,0,0,40.122027983366436,-76.1291000073927
King Hill Farm,29 Faerie Kingdom Rd.,Maine,0,1,0,0,44.4977827,-68.6837578
King Hill Farm,214 Churchmans Mill Rd,Virginia,1,0,0,0,38.06485891011797,-79.06630102843258
King Ranch Produce,19261 Ave 18 1/2,California,0,1,0,0,37.018402851405625,-120.1975072008032
"King, Emanuel",4139 Howard Dickerson Rd,Kentucky,1,0,0,0,36.708034439844724,-87.34214059483435
"King, Joseph",200 Long Lane,Kentucky,1,0,0,0,37.778856369428574,-84.91701514649107
"King, Levi F.",2757 Burkley Road,Kentucky,1,0,0,0,36.733163,-87.737117
"King, Levi S.",13285 Lonnie Walker Highway,Kentucky,1,0,0,0,36.737377,-87.60712
"King, Samuel",4647 Howard Dickerson Road,Kentucky,1,0,0,0,36.70223779953896,-87.3547815871778
Kingbird Farm,9398 West Creek Road,New York,0,1,0,0,43.3217344,-78.7200186
Kingfisher Farm,9104 Butler Road,New York,0,1,0,0,43.018577,-75.285898
King's Agriseeds Inc.,1828 Freedom Rd.,Pennsylvania,0,0,1,0,40.05202270799045,-76.23906492472837
King's Crown Organic Farm,1999 Stanley Ln,Idaho,0,1,0,0,43.581177,-116.242228
Kings Family Farm,167 Zachary Rd.,Pennsylvania,1,0,0,0,40.866166224489795,-77.47347079591837
"Kings River Produce, Inc",10295 Flint Avenue,California,0,1,0,0,36.37183594366197,-119.63999491549296
"Kingsbury Elevator, Inc.",5621 S Highway 35,Indiana,0,0,1,0,41.6249059,-85.90528913464351
KINGSLEY BROTHERS,3388 Lawrence 1070,Missouri,0,0,1,0,37.082111,-93.932014
Kirby Family Farm,227 Lee Road,Pennsylvania,0,0,1,0,39.906565026774004,-79.65817792880004
Kirk Hauge,16251 115th Street,Iowa,0,0,1,0,43.059611616191695,-91.4792601851025
Kirk Organic Ranch,2507 N. Filbert Rd.,California,0,1,0,0,36.31656421751199,-119.14419379053307
Kirschbaum,1057 E La Loma Avenue,California,0,1,0,0,34.288227107452585,-119.0655166827585
"Kirschenman Enterprises, Inc.",10100 Di Giorgio Rd.,California,0,1,0,0,35.25256832945092,-118.89770057903493
Kischnick Farms,5224 Richville Rd,Michigan,0,0,1,0,43.35393988064343,-83.66428541972579
Kish Creek Farm,274 South Dryhouse Road,Pennsylvania,1,0,1,0,40.611287,-77.689151
"Kite Ranch Citrus, Inc.",1472 Rocky Hill Dr.,California,0,1,0,0,36.29697338775606,-119.11963528100655
Kitehawk Farm,4150 Templeton Rd.,California,0,1,0,0,35.50838383046495,-120.65543363926903
Kiwihill,127 Robinson Rd,Maine,0,1,0,0,44.4276536,-69.7898447
Klaas & Mary-Howell Martens Farm,1443 Ridge Rd,New York,0,1,1,0,42.694635000000005,-76.9982435
"Klabenes Brothers: Steve, Duane, Kevin",48554 859th Rd,Nebraska,0,0,1,0,42.277286,-98.067892
Klaiber Dairy,1864 Cedar Road,Iowa,1,0,0,0,41.62600296207251,-95.51888013834831
"Klassen, Ryan",34059 260th Street,Minnesota,0,0,1,0,45.49929221242216,-94.81751584279196
Kleeland Farms,3983 Minden Rd,Michigan,0,0,1,0,43.734219843137254,-82.779211
Kleen Grain,13651 Berkey Highway,Michigan,0,0,1,0,41.72271057883609,-83.85923470013893
Klein Naturals,4702 2nd Avenue,New York,0,1,0,0,40.6506857,-74.0154794
KLINE FAMILY FARMS PARTNERSHIP,1532 N 325 W,Indiana,0,0,1,0,40.43565323629273,-86.96659452457469
Kloc Farms,5706 Shabbona Rd,Michigan,0,0,1,0,43.527588721311474,-83.20222434426229
Klock Family Dairy Farm LLC,35265 Amend Road,New York,1,0,0,0,44.1785505,-75.93185906179298
Kludt Brothers Inc,1161 West Kendall Rd,New York,0,1,0,0,43.3601775,-78.0753545
KMK Organic Farm,11493 E Stroud Ave.,California,0,1,0,0,36.525156295815066,-119.58240607931528
Knapp Farms,5180 South Street,New York,0,1,0,0,40.69809,-73.9727129
Knock Knock Farm,194 Bartlett Rd,Maine,0,1,0,0,43.12329869267505,-70.67528688606684
Knopik Farms DBA Tom Knopik - Lane Knopik,18260 State Highway 22,Nebraska,0,0,1,0,41.4754118,-97.4461066
"Knouse Foods Cooperative, Inc. (Orrtanna)",1505 Orrtanna Road,Pennsylvania,0,1,0,0,39.84157235077875,-77.3635221029293
"Knowledge Quest, Inc.",590 Jennette Place,Tennessee,0,1,0,0,35.11873,-90.04298136320983
Knutson Grain And Seed LLC,69863 280th St.,Minnesota,0,0,1,0,43.76027539347227,-93.47140410491497
"Kochergen Farms Composting, Inc",33915 Avenal Cutoff Rd.,California,0,1,0,0,36.087028,-120.076014
"Kochergen Two Family, LP",33915 Avenal Cutoff Rd.,California,0,1,0,0,36.087028,-120.076014
Kodo Inc. Dba Dana Estates Inc.,1500 Whitehall Lane,California,0,1,0,0,38.471789626600646,-122.44569154566092
Kodru Dairy,27250 Call Road,New York,1,0,1,0,44.1227645,-75.82607693888889
Koehn Farm LLC,1383 East Eastland Road,Arizona,0,1,0,0,31.96345437878307,-109.82329993858495
"Koep, Don And Judy",12217 405th Ave,Minnesota,0,1,0,0,46.194665,-95.68264
"Kohana Coffee, LLC",514 Ohio Ave.,California,1,0,0,0,33.77272621212121,-118.15994727272728
"Kokopelli Farms, Inc. / Kokopelli Produce",860 Rapid Creek Road,Colorado,0,1,0,0,39.128331,-108.322321
"Komal Herbals, Inc",30 Todd Drive,Pennsylvania,1,1,0,0,40.45995378152578,-75.95375744369017
"Komes Ranch, LLC",1445 S. Whitehall Lane,California,0,1,0,0,38.469184,-122.442362
Komiss Registered Holsteins,20416 County Road F,Wisconsin,1,0,1,0,43.645559,-88.000834
Konrath Natural Farm,5554 Hillcrest Dr.,Wisconsin,0,0,1,0,42.79126168238955,-87.82745610313697
"Kool Kountry, LLC",42874 Road 64,California,0,1,0,0,36.569342287328304,-119.43042459383973
Kool Ranch,41123 De Luz Rd,California,0,1,0,0,33.458434,-117.321066
Korbel Champagne Cellars,13250 River Road,California,0,1,0,0,34.1426582,-118.3601473
Kore D. Yoder,57 Cherry Lane,Pennsylvania,1,0,0,0,40.01781263542229,-75.28473776173013
Kore M. Stoltzfus,6997 Yarnell Road,New York,1,1,0,0,42.685575,-76.7738645
Korkowski Dairy,10382 county road 79,Minnesota,1,0,0,0,45.371906,-93.634207
Kosareff Farms,32046 Stockdale Hwy,California,0,1,0,0,35.3545068,-119.1778368
Koschmeder Farm,3202 Highway 9,Iowa,0,0,1,0,43.4283973,-94.9260151
Koster Farm LLC,646 State Highway 3,New York,0,1,0,0,44.349221311295615,-74.11554645101867
"KR Citrus, Inc.",6700 General Beale Road,California,0,1,0,0,35.279627,-118.752594
Krabill Farms Ltd,6822 West Kanagy Rd,Ohio,1,0,1,0,40.2085992,-83.7454714
Kraeger Farm,9660 Williams Rd,New York,1,0,0,0,43.295631886265774,-75.25539691334778
"Kralicek, Frank Jr",30627 439th Ave,South Dakota,0,0,1,0,42.940047692307694,-97.41746123076923
"KRD Farms, LLC",23106 W. Grant Highway,Illinois,0,1,0,0,42.25018749613872,-88.64818339238309
Kreamer Feed Inc.,215 Kreamer Ave.,Pennsylvania,0,0,1,0,40.8691042,-76.7846368
Krebs Organic Dairy Farm,86 Krebs Road,Maine,1,0,0,0,44.7182126,-69.9417785
Kreher's Poultry Farms,5411 Davison Rd,New York,0,1,1,0,42.99337928753645,-78.57681247247814
Krenik Organics,11512 Shieldsville Blvd,Minnesota,0,0,1,0,44.42209106119758,-93.46230483501094
Kreuder Farms,33792 160th street,Iowa,0,0,1,0,41.538212,-90.676355
"Krier Farms, Inc. Dba First Light Farm",4588 Bodega Ave.,California,0,1,0,0,38.25268534999999,-122.6997443869974
Kringstead Farm,567 Kringsbush Rd,New York,1,0,0,0,43.03338989768706,-74.62478859943425
Kroger Jackson Dairy,2600 East 4th Street,Kansas,1,0,0,0,37.410898,-94.663986
Kroger Swan Island Dairy,4950 N Basin Ave,Oregon,1,0,0,0,45.5586742,-122.6984157
Kroger Tamarack Farms Dairy,1701 Tamarack Rd.,Ohio,1,0,0,0,40.040705,-82.465414
Kropf Farms,12300 Audrain Rd. 681,Missouri,0,0,1,0,37.5175654,-92.3656885
Krug Family Farms,2786 County Rd 600N,Illinois,0,0,1,0,38.342961,-88.36021
KSS Sales,8990 Gap Newport Pike,Pennsylvania,0,1,0,0,39.9883048,-76.0192077
KTF Ventures LLC,4095 Gray Road,Wisconsin,0,0,1,0,43.223598958008374,-89.31835487223283
Kubista Farms,11559 555th St,Minnesota,0,0,1,0,44.14607228198547,-93.01552575592297
Kuhn's Springfield Jerseys,2750 US Hwy 12,Wisconsin,1,0,0,0,44.95937742563871,-92.24826015196554
"Kulamanu Farm, LLC",12221 Haleakala Hwy,Hawaii,0,1,0,0,20.8773091,-156.4022533
"Kullar Properties, LLC Dba Sunrise Kiwi Packing And Kullar Farms",1484 Larkin Rd,California,0,1,0,0,39.3591839583805,-121.659775
Kuntry Acres,0040 E. 300 S.,Indiana,1,0,0,0,40.374509,-86.90310820833334
Kuntry Gardens,29910 R Drive S,Michigan,0,1,0,0,42.11389965186135,-84.71086753668935
Kupu Hou Organic Farm LLC,1651 Naalae Road,Hawaii,0,1,0,0,20.762587183952693,-156.34899295269858
Kurt Klumpp,2363 East Walton Rd,Michigan,0,0,1,0,43.53843275551102,-84.7948106492986
Kurt Wedeking,31431 165th St,Iowa,0,0,1,0,42.9886093,-91.3588816
Kussmaul Seeds / Warren Production,800 Tisdell,Illinois,0,0,1,0,42.487193,-89.986146
KWC Farms,306 150th St,Iowa,0,0,1,0,42.571004997881595,-91.53887888870847
Kyle Johnson Farm,2120 Century Dr,Iowa,0,0,1,0,43.27209292015962,-91.2065791177367
Kyle Prosperi Organic,11409 Rd 26 1/2,California,0,1,0,0,36.91005263234784,-120.06499115769829
Kyle Schwarting,6272 Agnew Road,Nebraska,0,0,1,0,41.016105684246455,-96.63752611897566
Kylix Vineyards California C/O Grapevine Land Management,2575 San Juan Rd,California,0,1,0,0,34.1446206,-116.4134706
L & M Dairy,5171 SR 557,Ohio,1,0,0,0,40.531311,-81.81002
"L & M Machinery, Inc.",956 Dreisbach Church Road,Pennsylvania,0,0,1,0,40.92996842371796,-76.96906324947089
"L&L Farms, LLC",FM 127 & 140,Texas,0,0,1,0,33.085869,-95.093798
L&L Vineyards,1505 Big Valley Road,California,0,1,0,0,38.978372,-122.8418
L&S Sweeteners Inc.,388 East Main Street,Pennsylvania,0,0,0,1,40.111901930155234,-75.33747622862911
L.C. Farms LLC,5985 Portland Rd,Michigan,0,0,1,0,42.871492,-85.276753
L.C. Wormell & Son,Corey Rd.,Maine,1,0,0,0,43.776198,-70.250028
L.M.M. Farms,15833 Sandstone Dr,Minnesota,1,0,1,0,43.94804647851279,-91.9637830064351
L3 Ranches LLC,20835 Long Terrace,Kansas,0,1,0,0,38.749689577562975,-94.73048864343527
"La Casa Verde Produce, LLC",8202 S Schomberg Road,Michigan,0,1,0,0,44.8550043254244,-85.78676212077275
La Colina Linda Farm,610 Heern Rd,Illinois,0,1,0,0,37.57320600089668,-89.1910437420967
La Granjita Organica,1700 Old Stage Road,California,0,1,0,0,36.610464,-121.518115
La Milpa Organic Farm,878 River Rd.,California,0,1,0,0,34.844126213008444,-114.60290780240321
